sclass	DAF_1	MAF_1	DDAF_1	FST_1	ThetaPi_1	ThetaS_1	ThetaH_1	ThetaL_1	ThetaXi_1	TajD_1	FuLiF_1	FuLiD_1	FayWuH_1	ZengE_1	Theta1Pi_1	Theta1S_1	Theta1H_1	Theta1L_1	Theta1Xi_1	TajD1_1	FuLiF1_1	FuLiD1_1	FayWuH1_1	ZengE1_1	ZA_1	H1_1	H2_1	H12_1	H2.H1_1	iHH1_1	iHH0_1	SL1_1	SL0_1	iHS_1	DiHH_1	nSL_1	DnSL_1	XPEHH_12	XPEHH_13	DXPEHH_12	DXPEHH_13
hs	0	0	0	NA	3.375641	9.403925	0.265385	1.820513	27	-6.028284	-23.624359	-17.596075	3.110256	-7.583412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.061829	0.06	0.029375	0.08625	0.489583	NA	NA	NA	NA	NA	NA	NA	NA	-0.545279869	-0.377058469	0.0148416	0.0092867
hs	0	0	0	NA	14.032051	19.042948	10.019231	12.025641	32	-5.010897	-17.967949	-12.957052	4.012821	-7.017307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.072725	0.035	0.029375	0.0425	0.839286	NA	NA	NA	NA	NA	NA	NA	NA	-0.301310699	-0.276463977	0.00257804	0.0024244
hs	0	0	0	NA	7.644872	12.460201	25.432051	16.538462	15	-4.815329	-7.355128	-2.539799	-17.787179	4.078261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.369162	0.09875	0.03625	0.14875	0.367089	NA	NA	NA	NA	NA	NA	NA	NA	0.263943554	0.044577113	0.0086146	0.001619
hs	0	0	0	NA	20.984615	23.744911	30.194872	25.589744	35	-2.760295	-14.015385	-11.255089	-9.210256	1.844833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.098088	0.04875	0.033125	0.07375	0.679487	NA	NA	NA	NA	NA	NA	NA	NA	-0.09085935	-0.242905994	0.0010263	0.0029918
hs	0.225	0.225	0.225	0.162162	11.238462	16.456869	4.966667	8.102564	30	-5.218407	-18.761538	-13.543131	6.271795	-8.354305	5.722222	5.886991	3.777778	4.75	5	-0.164769	0.722222	0.886991	1.944444	-1.136991	0.100191	0.03375	0.028125	0.04125	0.833333	0.0696126	0.0108981	79.3333	25.3957	1.854357123	0.0587145	1.139078096	53.9376	-0.890737983	-0.88145596	0.01174589	0.01146609
hs	1	0	0.825	0.611111	1.775641	4.937061	0.121795	0.948718	13	-3.16142	-11.224359	-8.062939	1.653846	-3.988343	1.775641	4.937061	0.121795	0.948718	13	-3.16142	-11.224359	-8.062939	1.653846	-3.988343	0.084048	0.15125	0.02875	0.20375	0.190083	NA	NA	NA	NA	NA	NA	NA	NA	0.868795582	1.510892364	0.0241999	0.03190674
hs	0	0	0	NA	2.435897	5.642355	0.230769	1.333333	12	-3.206458	-9.564103	-6.357645	2.205128	-4.309022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02544	0.09375	0.043125	0.15	0.46	NA	NA	NA	NA	NA	NA	NA	NA	0.242005263	0.24466614	0.0084251	0.0084377
hs	0.7	0.3	0.7	0.608696	8.715385	10.814514	18.771795	13.74359	18	-2.099129	-9.284615	-7.185486	-10.05641	2.929076	1	3.597624	9.666667	5.333333	9	-2.597624	-8	-5.402376	-8.666667	1.735709	0.230091	0.31875	0.01625	0.40125	0.05098	0.138495	0.0175754	160.212	38.3561	2.064334027	0.1209196	1.429584362	121.8559	0.687827696	0.887392906	0.0253438	0.029978
hs	0	0	0	NA	2.497436	7.052944	0.169231	1.333333	16	-4.555508	-13.502564	-8.947056	2.328205	-5.71961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.036775	0.1025	0.026875	0.14375	0.262195	NA	NA	NA	NA	NA	NA	NA	NA	-0.206384118	-0.103798143	0.0074222	0.0035395
hs	0.875	0.125	0.8625	0.787698	5.514103	11.754906	19.05	12.282051	23	-6.240804	-17.485897	-11.245094	-13.535897	0.527145	1.37479	4.613655	0.095798	0.735294	17	-3.238865	-15.62521	-12.386345	1.278992	-3.878361	0.241617	0.18375	0.02375	0.26375	0.129252	NA	NA	104.172	24.15	NA	NA	1.461758999	80.022	0.901979488	0.936469185	0.0259908	0.0254762
hs	0.025	0.025	0.025	0.016807	24.737179	27.741579	18.391026	21.564103	39	-3.004399	-14.262821	-11.258421	6.346154	-6.177476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.201473	0.03	0.0275	0.035	0.916667	NA	NA	NA	NA	NA	NA	NA	NA	-0.134693813	-0.031491041	0.0007686	0.00016163
hs	0.05	0.05	-0.025	0.002232	30.389744	31.973345	22.738462	26.564103	41	-1.583602	-10.610256	-9.026655	7.651282	-5.409243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.146363	0.04125	0.03125	0.05625	0.757576	0.019931	0.00831047	97	34.8848	0.874760143	0.01162053	1.022659774	62.1152	-0.565242592	-0.410615594	0.0060869	0.00406457
hs	0.925	0.075	0.9	0.822412	3.833333	7.993336	15.858974	9.846154	14	-4.160003	-10.166667	-6.006664	-12.025641	1.852818	2.354354	5.270017	7.423423	4.888889	10	-2.915663	-7.645646	-4.729983	-5.069069	-0.381129	0.181348	0.20375	0.023125	0.2675	0.113497	0.0667285	0.0113791	86.2725	22.3333	1.768853809	0.0553494	1.351432053	63.9392	0.963952309	0.612318272	0.0292744	0.0220296
hs	0	0	0	NA	2.392308	6.112551	0.171795	1.282051	15	-3.720244	-12.607692	-8.887449	2.220513	-4.8305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.042519	0.135	0.029375	0.18375	0.217593	NA	NA	NA	NA	NA	NA	NA	NA	-0.01988103	0.135998293	0.000581	0.00369
hs	0.125	0.125	-0.275	0.086617	20.510256	20.218439	15.9	18.205128	30	0.291818	-9.489744	-9.781561	4.610256	-2.013311	6.2	6.72	6.3	6.25	9	-0.52	-2.8	-2.28	-0.1	-0.47	0.158972	0.0375	0.031875	0.045	0.85	0.0449214	0.00605583	95	22.1672	2.003892852	0.03886557	1.455263173	72.8328	-0.701323525	-0.88359856	0.00571854	0.00812114
hs	0	0	0	NA	1.975641	5.877453	0.126923	1.051282	15	-3.901812	-13.024359	-9.122547	1.848718	-4.826171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.084957	0.14	0.034375	0.22125	0.245536	NA	NA	NA	NA	NA	NA	NA	NA	-0.146374829	-0.357072492	0.0044472	0.0121092
hs	0.55	0.45	0.55	0.44898	8.266667	11.28471	10.194872	9.230769	12	-3.018043	-3.733333	-0.71529	-1.928205	-2.053941	2.285714	5.212107	9.714286	6	9	-2.926393	-6.714286	-3.787893	-7.428571	0.787893	0.076858	0.08125	0.030625	0.115	0.376923	0.0615218	0.0140983	87.6342	23.4771	1.473337361	0.0474235	1.317145855	64.1571	-0.392755259	-0.472616845	0.0058481	0.0088349
hs	0	0	0	NA	16.785897	17.397261	11.470513	14.128205	20	-0.611364	-3.214103	-2.602739	5.315385	-3.269056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.164976	0.04125	0.035625	0.0525	0.863636	NA	NA	NA	NA	NA	NA	NA	NA	-0.234886941	-0.811824227	0.00254352	0.0134227
hs	0	0	0	NA	4.417949	11.049612	17.530769	10.974359	24	-6.631663	-19.582051	-12.950388	-13.112821	-0.075253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.180397	0.10125	0.025625	0.1425	0.253086	NA	NA	NA	NA	NA	NA	NA	NA	-0.035438055	-0.259832821	0.0012902	0.0110661
hs	0	0	0	NA	13.912821	17.397261	6.6	10.25641	17	-3.484441	-3.087179	0.397261	7.312821	-7.140851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.094687	0.055	0.039375	0.07375	0.715909	NA	NA	NA	NA	NA	NA	NA	NA	-0.278571209	-0.179641927	0.0029921	0.0016791
hs	0.95	0.05	0.9125	0.823094	2.373077	6.112551	20.037179	11.205128	8	-3.739474	-5.626923	-1.887449	-17.664103	5.092577	1.389758	4.046091	7.421053	4.405405	8	-2.656333	-6.610242	-3.953909	-6.031294	0.359314	0.383982	0.535	0.009375	0.6075	0.017523	0.0945315	0.0709333	127.097	130	0.287193113	0.0235982	-0.022583876	2.903	0.941438282	0.732468422	0.0428199	0.0357883
hs	0.05	0.05	0.05	0.033898	11.689744	17.867458	15.592308	13.641026	37	-6.177714	-25.310256	-19.132542	-3.902564	-4.226432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.179924	0.05125	0.04125	0.06625	0.804878	0.0614689	0.00572985	181.5	27.5917	2.372842003	0.05573905	1.883740651	153.9083	-0.857626547	-0.530446266	0.00746797	0.00387001
hs	0.75	0.25	0.7125	0.566353	11.537179	13.870789	9.95	10.74359	19	-2.33361	-7.462821	-5.129211	1.587179	-3.1272	7.28046	8.582274	5.754023	6.517241	16	-1.301815	-8.71954	-7.417726	1.526437	-2.065033	0.158466	0.08625	0.04625	0.13625	0.536232	0.0404912	0.052422	81.5218	52.5111	-0.258241684	0.0119308	0.439845893	29.0107	0.225790772	0.232759803	0.0036448	0.0037001
hs	0	0	0	NA	1.434615	3.291374	0.155128	0.794872	7	-1.856758	-5.565385	-3.708626	1.279487	-2.496502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.018122	0.1975	0.0375	0.2975	0.189873	NA	NA	NA	NA	NA	NA	NA	NA	-0.133143827	-0.277795905	0.006101	0.0141018
hs	0.775	0.225	0.75	0.629049	6.835897	10.344318	22.189744	14.512821	15	-3.50842	-8.164103	-4.655682	-15.353846	4.168503	3.668817	5.506901	15.064516	9.366667	6	-1.838084	-2.331183	-0.493099	-11.395699	3.859765	0.129933	0.11625	0.02625	0.16125	0.225806	0.0700393	0.0135678	84.2677	18.8056	1.641357175	0.0564715	1.499843938	65.4621	0.661175093	0.594820973	0.0178501	0.0160707
hs	0	0	0	NA	2.45641	5.407257	3.902564	3.179487	9	-2.950847	-6.54359	-3.592743	-1.446154	-2.22777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.094776	0.14	0.05	0.215	0.357143	NA	NA	NA	NA	NA	NA	NA	NA	0.113364587	0.181959525	0.0034988	0.0053296
hs	1	0	0.9875	0.963878	1.766667	6.112551	0.079487	0.923077	19	-4.345885	-17.233333	-12.887449	1.687179	-5.189474	1.766667	6.112551	0.079487	0.923077	19	-4.345885	-17.233333	-12.887449	1.687179	-5.189474	0.001432	0.145	0.0225	0.18	0.155172	NA	NA	NA	NA	NA	NA	NA	NA	1.257729345	1.281937864	0.032758	0.0320099
hs	0	0	0	NA	2.225641	6.112551	0.133333	1.179487	13	-3.88691	-10.774359	-6.887449	2.092308	-4.933064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.081849	0.1625	0.021875	0.2	0.134615	NA	NA	NA	NA	NA	NA	NA	NA	-0.169895153	-0.018263067	0.0059605	0.0005922
hs	0.65	0.35	0.65	0.553191	10.829487	16.221771	28.503846	19.666667	20	-5.392284	-9.170513	-3.778229	-17.674359	3.444896	0.993846	3.144689	7.566154	4.28	8	-2.150842	-7.006154	-4.855311	-6.572308	1.135311	0.170485	0.26375	0.01375	0.31375	0.052133	0.275266	0.0155027	162.94	24.033	2.876723701	0.2597633	1.913954149	138.907	0.502981594	0.706824486	0.0289873	0.0373709
hs	0.925	0.075	0.9125	0.855584	4.687179	14.105888	14.697436	9.692308	39	-9.418708	-34.312821	-24.894112	-10.010256	-4.41358	3.447447	11.019127	5.996997	4.722222	35	-7.57168	-31.552553	-23.980873	-2.54955	-6.296905	0.066093	0.055	0.0325	0.085	0.590909	0.0310245	0.0199586	61.533	45.6667	0.441117087	0.0110659	0.298204249	15.8663	0.239419056	0.526971582	0.0046589	0.0080628
hs	1	0	0.9875	0.963878	0.647436	2.821178	13.660256	7.153846	4	-2.173742	-3.352564	-1.178822	-13.012821	4.332669	0.647436	2.821178	13.660256	7.153846	4	-2.173742	-3.352564	-1.178822	-13.012821	4.332669	0.727515	0.77	0.004375	0.8575	0.005682	NA	NA	NA	NA	NA	NA	NA	NA	3.239557745	3.347113405	0.2927586	0.293976
hs	0	0	0	NA	1.683333	4.701963	0.111538	0.897436	13	-3.018629	-11.316667	-8.298037	1.571795	-3.804527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1068	0.21125	0.030625	0.29625	0.14497	NA	NA	NA	NA	NA	NA	NA	NA	0.293176561	0.316587326	0.013792	0.0149891
hs	0.95	0.05	0.925	0.8575	2.666667	10.109219	28.512821	15.589744	25	-7.442553	-22.333333	-14.890781	-25.846154	5.480524	1.459459	5.474123	9.567568	5.513514	15	-4.014664	-13.540541	-9.525877	-8.108108	0.03939	0.22128	0.3725	0.0125	0.4325	0.033557	0.0677121	0.00143246	106.395	5	3.855871648	0.06627964	3.057720671	101.395	1.118736967	1.093494254	0.0360994	0.0353786
hs	0	0	0	NA	2.575641	8.698631	5.578205	4.076923	28	-6.12299	-25.424359	-19.301369	-3.002564	-4.621708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.028982	0.15875	0.018125	0.19625	0.114173	NA	NA	NA	NA	NA	NA	NA	NA	-0.054882763	0.160244683	0.0031823	0.0084173
hs	0.975	0.025	0.8625	0.689236	4.352564	13.165495	23.698718	14.025641	29	-8.812931	-24.647436	-15.834505	-19.346154	0.860146	3.176788	7.332242	0.296896	1.736842	16	-4.155454	-12.823212	-8.667758	2.879892	-5.5954	0.185467	0.0875	0.036875	0.1325	0.421429	NA	NA	NA	NA	NA	NA	NA	NA	0.590955507	0.410541093	0.0153133	0.011455
hs	0.675	0.325	0.6625	0.545807	12.258974	11.519808	23.741026	18	16	0.739166	-3.741026	-4.480192	-11.482051	6.480192	3.088319	7.783273	13.450142	8.269231	17	-4.694954	-13.911681	-9.216727	-10.361823	0.485958	0.354204	0.1	0.049375	0.1675	0.49375	0.0409208	0.0700485	86.6054	100.718	-0.537549368	0.0291277	-0.150962363	14.1126	-0.106408467	0.000834527	0.0021288	1.62e-05
hs	0	0	0	NA	2.098718	6.347649	0.10641	1.102564	14	-4.248931	-11.901282	-7.652351	1.992308	-5.245085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04028	0.115	0.025	0.145	0.217391	NA	NA	NA	NA	NA	NA	NA	NA	-0.145137189	-0.0106514	0.0053312	0.0003582
hs	0.3	0.3	0.3	0.222222	12.908974	14.576084	9.398718	11.153846	19	-1.667109	-6.091026	-4.423916	3.510256	-3.422238	0.333333	0.662279	0.030303	0.181818	2	-0.328945	-1.666667	-1.337721	0.30303	-0.48046	0.116313	0.0875	0.025	0.1125	0.285714	0.29611	0.0111514	164.265	21.2235	3.27916595635	0.2849586	2.04637191907	143.0415	-0.717931482448	-0.730077318203	0.0112577	0.010828
hs	0.125	0.125	0.0625	0.012727	20.615385	22.099224	11.179487	15.897436	28	-1.483839	-7.384615	-5.900776	9.435897	-6.201788	11	12	11	11	16	-1	-5	-4	0	-1	0.133023	0.04125	0.03125	0.05125	0.757576	0.0223058	0.00847516	51	23.0328	0.96770720219	0.01383064	0.794906345735	27.9672	-0.534972838145	-0.945792750109	0.00488357	0.0116325
hs	1	0	1	1	0.916667	3.056276	0.057692	0.487179	11	-2.139609	-10.083333	-7.943724	0.858974	-2.569096	0.916667	3.056276	0.057692	0.487179	11	-2.139609	-10.083333	-7.943724	0.858974	-2.569096	0.085097	0.38125	0.02125	0.50125	0.055738	NA	NA	NA	NA	NA	NA	NA	NA	1.39530091875	1.80276479375	0.0528391	0.0586633
hs	1	0	1	1	0.639744	2.115883	7.411538	4.025641	5	-1.47614	-4.360256	-2.884117	-6.771795	1.909758	0.639744	2.115883	7.411538	4.025641	5	-1.47614	-4.360256	-2.884117	-6.771795	1.909758	0.375497	0.68625	0.005625	0.76875	0.008197	NA	NA	NA	NA	NA	NA	NA	NA	2.29033968343	2.47699366185	0.1474276	0.1501927
hs	1	0	1	1	0.944872	3.996668	0.029487	0.487179	15	-3.051796	-14.055128	-11.003332	0.915385	-3.509489	0.944872	3.996668	0.029487	0.487179	15	-3.051796	-14.055128	-11.003332	0.915385	-3.509489	0.00083	0.3725	0.0125	0.4325	0.033557	NA	NA	NA	NA	NA	NA	NA	NA	0.470091593926	0.398427906398	0.0272036	0.0239651
hs	1	0	1	1	0.334615	0.940393	0.024359	0.179487	3	-0.605777	-2.665385	-2.059607	0.310256	-0.760905	0.334615	0.940393	0.024359	0.179487	3	-0.605777	-2.665385	-2.059607	0.310256	-0.760905	0.002118	0.6925	0.011875	0.8575	0.017148	NA	NA	NA	NA	NA	NA	NA	NA	2.98532032229	3.52955800062	0.2823117	0.2886168
hs	0.025	0.025	0.025	0.016807	19.074359	23.039616	10.258974	14.666667	31	-3.965257	-11.925641	-7.960384	8.815385	-8.37295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.092432	0.03625	0.030625	0.04375	0.844828	NA	NA	NA	NA	NA	NA	NA	NA	-0.330937249255	-0.156923617842	0.00166664	0.00070917
hs	0	0	0	NA	2.44359	8.228434	0.120513	1.282051	25	-5.784845	-22.55641	-16.771566	2.323077	-6.946383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.030636	0.1075	0.031875	0.1625	0.296512	NA	NA	NA	NA	NA	NA	NA	NA	0.278703266602	0.222420691144	0.0103703	0.0083492
hs	0.975	0.025	0.9375	0.862637	2.947436	9.168827	15.565385	9.25641	21	-6.221391	-18.052564	-11.831173	-12.617949	0.087583	2.053981	5.203526	1.99865	2.026316	12	-3.149545	-9.946019	-6.796474	0.055331	-3.177211	0.303791	0.1175	0.041875	0.18625	0.356383	NA	NA	NA	NA	NA	NA	NA	NA	1.03955370817	1.10831259573	0.0242597	0.0228166
hs	0.7	0.3	0.7	0.608696	14.060256	17.397261	33.273077	23.666667	15	-3.337005	-0.939744	2.397261	-19.212821	6.269405	1.113757	2.055785	0.145503	0.62963	5	-0.942029	-3.886243	-2.944215	0.968254	-1.426156	0.439924	0.17	0.029375	0.22625	0.172794	0.0491469	0.015705	123.323	41.1591	1.14083463939	0.0334419	1.09736188484	82.1639	0.769723248078	0.416888288927	0.00962824	0.0061814
hs	0.325	0.325	0.3125	0.21159	18.196154	19.748243	17.034615	17.615385	18	-1.552089	0.196154	1.748243	1.161538	-2.132858	9.666667	11.278641	18.833333	14.25	12	-1.611975	-2.333333	-0.721359	-9.166667	2.971359	0.213666	0.0375	0.031875	0.04875	0.85	0.0425764	0.0160301	77.9359	39.9017	0.97683190425	0.0265463	0.669467764455	38.0342	-0.798189593435	-0.802520641619	0.01196351	0.01208651
hs	0.025	0.025	0.025	0.016807	17.928205	18.337654	14.071795	16	26	-0.409449	-8.071795	-7.662346	3.85641	-2.337654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.130752	0.04625	0.03625	0.06625	0.783784	NA	NA	NA	NA	NA	NA	NA	NA	-0.266823907264	-0.323496676262	0.0033089	0.004285
hs	0.65	0.35	0.65	0.553191	10.148718	13.870789	9.748718	9.948718	32	-3.722072	-21.851282	-18.129211	0.4	-3.922072	3.698462	7.075549	9.741538	6.72	14	-3.377088	-10.301538	-6.924451	-6.043077	-0.355549	0.092551	0.09	0.0275	0.1275	0.305556	0.0671535	0.0192588	99.38	37.6209	1.24901294459	0.0478947	0.971391139142	61.7591	0.4293291745	0.422258071562	0.0068141	0.0061864
hs	0.25	0.25	-0.1875	0.033778	15.280769	20.688635	8.052564	11.666667	36	-5.407866	-20.719231	-15.311365	7.228205	-9.021968	4.888889	6.716229	9.777778	7.333333	12	-1.827341	-7.111111	-5.283771	-4.888889	0.617104	0.083796	0.0475	0.031875	0.06625	0.671053	0.0254863	0.00527756	98.9111	24.8207	1.57467718319	0.02020874	1.38254348447	74.0904	-0.080720210311	-0.592936230904	0.00034188	0.00350657
hs	0	0	0	NA	2.257692	6.582748	0.152564	1.205128	18	-4.325055	-15.742308	-11.417252	2.105128	-5.377619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002085	0.14	0.034375	0.205	0.245536	NA	NA	NA	NA	NA	NA	NA	NA	-0.322052674402	-0.192167685392	0.0156851	0.0086047
hs	0	0	0	NA	13.907692	15.516476	9.887179	11.897436	29	-1.608784	-15.092308	-13.483524	4.020513	-3.61904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.109694	0.045	0.035	0.06	0.777778	NA	NA	NA	NA	NA	NA	NA	NA	-1.00512584401	-0.802475673946	0.0235503	0.0161969
hs	0.2	0.2	0.1875	0.114114	14.571795	13.400593	13.633333	14.102564	15	1.171202	-0.428205	-1.599407	0.938462	0.701971	5.214286	4.242424	6.214286	5.714286	2	0.971861	3.214286	2.242424	-1	1.471861	0.145406	0.03625	0.03375	0.04125	0.931034	0.0660942	0.00635555	90.2679	21.9909	2.34175255024	0.05973865	1.41215318407	68.277	-0.390589850115	-0.845493682423	0.00229004	0.00720189
hs	0.975	0.025	-0.025	0.016807	5.723077	11.28471	12.430769	9.076923	29	-5.561633	-23.276923	-17.71529	-6.707692	-2.207787	5.31444	10.407053	8.790823	7.052632	27	-5.092613	-21.68556	-16.592947	-3.476383	-3.354421	0.128188	0.11	0.02	0.14	0.181818	NA	NA	NA	NA	NA	NA	NA	NA	-0.328706514869	-0.58457772619	0.0162612	0.0333651
hs	0.875	0.125	0.85	0.754803	4.319231	10.344318	18.398718	11.358974	19	-6.025087	-14.680769	-8.655682	-14.079487	1.014657	1.226891	3.399535	7.243697	4.235294	7	-2.172644	-5.773109	-3.600465	-6.016807	0.835759	0.294255	0.43375	0.01125	0.49875	0.025937	0.124906	0.0157522	136.255	28	2.07058141635	0.1091538	1.58232361994	108.255	1.71672762498	1.70766025791	0.066844	0.0669512
hs	1	0	1	1	0.3	1.410589	0.007692	0.153846	6	-1.110589	-5.7	-4.589411	0.292308	-1.256743	0.3	1.410589	0.007692	0.153846	6	-1.110589	-5.7	-4.589411	0.292308	-1.256743	0.000657	0.72625	0.00375	0.76875	0.005164	NA	NA	NA	NA	NA	NA	NA	NA	2.47361989726	2.13852245743	0.1761627	0.1683659
hs	0.95	0.05	0.9375	0.890788	1.948718	6.347649	7.384615	4.666667	18	-4.398931	-16.051282	-11.652351	-5.435897	-1.680983	1.486486	4.998112	2.027027	1.756757	15	-3.511626	-13.513514	-10.001888	-0.540541	-3.241356	0.058589	0.18125	0.02125	0.24125	0.117241	0.0532536	0.0268677	80.3642	49	0.684140586295	0.0263859	0.494748505279	31.3642	0.510138213456	0.379578073215	0.0148179	0.0120866
hs	0.05	0.05	-0.25	0.091653	9.187179	18.102556	2.915385	6.051282	35	-8.915376	-25.812821	-16.897444	6.271795	-12.051274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.057752	0.03375	0.03125	0.03875	0.925926	0.0698301	0.0116112	154	29.0028	1.79409499936	0.0582189	1.66956022536	124.9972	-0.0208736142092	0.173563748655	0.0002217	0.00162324
hs	0	0	0	NA	3.144872	9.874121	5.624359	4.384615	30	-6.72925	-26.855128	-20.125879	-2.479487	-5.489506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.062256	0.1325	0.026875	0.1975	0.20283	NA	NA	NA	NA	NA	NA	NA	NA	-0.160323419932	-0.323735057013	0.0046888	0.0104292
hs	0.975	0.025	-0.025	0.016807	2.511538	9.874121	19.591026	11.051282	28	-7.362583	-25.488462	-18.125879	-17.079487	1.177161	1.703104	5.913098	0.08637	0.894737	21	-4.209994	-19.296896	-15.086902	1.616734	-5.018361	0.171592	0.15	0.0275	0.22	0.183333	NA	NA	NA	NA	NA	NA	NA	NA	-0.0263550237659	0.22727077828	0.0015513	0.0115845
hs	0.05	0.05	0.05	0.033898	12.715385	12.460201	13.130769	12.923077	16	0.255184	-3.284615	-3.539799	-0.415385	0.462876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.209236	0.04375	0.038125	0.055	0.871429	0.0448873	0.0119539	73	26.3151	1.32309731899	0.0329334	1.02031652224	46.6849	-0.668412630216	-0.140417816116	0.0101494	0.0015495
hs	0	0	0	NA	2.858974	7.993336	0.217949	1.538462	20	-5.134362	-17.141026	-12.006664	2.641026	-6.454875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002093	0.12875	0.023125	0.16125	0.179612	NA	NA	NA	NA	NA	NA	NA	NA	0.216517880698	0.0959582470373	0.0052707	0.0025224
hs	0.925	0.075	-0.075	0.051282	5.420513	11.519808	15.912821	10.666667	15	-6.099295	-9.579487	-3.480192	-10.492308	-0.853142	3.357357	8.384119	4.142643	3.75	15	-5.026761	-11.642643	-6.615881	-0.785285	-4.634119	0.179547	0.06	0.0375	0.09	0.625	0.0240307	0.081627	44.4752	100	-1.22282791002	0.0575963	-0.810238455538	55.5248	-0.58561988301	-0.427527377203	0.0165229	0.0105445
hs	0	0	0	NA	2.233333	7.052944	0.125641	1.179487	21	-4.81961	-18.766667	-13.947056	2.107692	-5.873457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001764	0.0825	0.0425	0.1325	0.515152	NA	NA	NA	NA	NA	NA	NA	NA	0.10487039955	0.110833329858	0.0043347	0.0045642
hs	0.1	0.1	0.1	0.068966	11.14359	12.930397	5.882051	8.512821	17	-1.786807	-5.85641	-4.069603	5.261538	-4.417576	0.5	0.545455	0.166667	0.333333	1	-0.045455	-0.5	-0.454545	0.333333	-0.212121	0.143395	0.04125	0.035625	0.0525	0.863636	0.0957503	0.0107995	143.167	16.8627	2.18224392445	0.0849508	2.13890769894	126.3043	-0.845090598528	-0.878724635496	0.0135454	0.0141702
hs	0	0	0	NA	3.508974	9.168827	7.516667	5.512821	19	-5.659853	-15.491026	-9.831173	-4.007692	-3.656006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.045642	0.06375	0.033125	0.09875	0.519608	NA	NA	NA	NA	NA	NA	NA	NA	0.120162547582	-0.0839622899809	0.00251	0.0019784
hs	0.825	0.175	0.825	0.758621	6.726923	14.811182	23.170513	14.948718	32	-8.084259	-25.273077	-17.188818	-16.44359	0.137536	1.465909	4.435141	9.659091	5.5625	10	-2.969232	-8.534091	-5.564859	-8.193182	1.127359	0.140728	0.21	0.029375	0.31625	0.139881	0.0555432	0.002628	111.736	7	3.05093799573	0.0529152	2.77022879695	104.736	1.05054603774	0.834568824862	0.0203976	0.0178553
hs	0.625	0.375	0.6125	0.491817	18.452564	18.102556	19.547436	19	29	0.350008	-10.547436	-10.897444	-1.094872	0.897444	13.546667	12.712005	24.37	18.958333	14	0.834661	-0.453333	-1.287995	-10.823333	6.246328	0.200996	0.075	0.024375	0.0975	0.325	0.0470949	0.00678947	83.0283	20.8476	1.93679183235	0.04030543	1.38194267983	62.1807	-0.304617130536	-0.263402871359	0.0056186	0.0044169
hs	0.925	0.075	0.9125	0.855584	5.748718	12.225103	23.071795	14.410256	14	-6.476385	-8.251282	-1.774897	-17.323077	2.185154	2.27027	6.946841	5.951952	4.111111	16	-4.676571	-13.72973	-9.053159	-3.681682	-2.83573	0.330231	0.12	0.03	0.165	0.25	0.0367761	0.0232153	81.7402	48	0.460036633597	0.0135608	0.532344914008	33.7402	0.282923514481	0.352157490892	0.0070467	0.0084459
hs	0	0	0	NA	2.539744	5.407257	0.280769	1.410256	8	-2.867513	-5.460256	-2.592743	2.258974	-3.997001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.040174	0.07625	0.045625	0.11125	0.598361	NA	NA	NA	NA	NA	NA	NA	NA	-0.173245928737	-0.186034013015	0.0068339	0.0073636
